customer_id,first_name,last_name,user_name,gender,ssn,birthdate,job,creditcard,ethnicity,married,income,education,source_id
192,Adam,Cooper,coopeadam251,M,079-64-8834,1963-05-04,Fast food restaurant manager,5489639466180456|04/28|JCB 16 digit,Black,M,700000,MA,37
193,Elizabeth,Carter,cartebeth948,F,668-56-7763,1907-03-04,Chartered certified accountant,213113786036818|11/30|Mastercard,Other,U,100000,BA,32
194,Miguel,Erickson,erickguel269,M,065-86-4778,1964-09-17,Secretary/administrator,6599923659891417|05/27|JCB 16 digit,Black,M,175000,BA,32
195,Gloria,Dorsey,dorseoria308,F,841-73-9487,1953-09-27,Company secretary,4339114350426873|10/26|Diners Club,Other,D,1000000,AA,30
196,Shawna,Jones,jonesawna258,F,299-08-1913,1943-10-08,Forensic scientist,180081739726117|08/28|Mastercard,Black,D,550000,DR,17
197,Shawna,Jones,jonesawna258,F,299-08-1913,1943-10-08,Forensic scientist,180081739726117|08/28|Mastercard,Black,D,550000,DR,17
198,Carlos,Hernandez,hernarlos599,M,137-39-1301,1952-06-21,Environmental consultant,6011043036737108|08/30|VISA 19 digit,Latino,M,25000,DR,23
199,Malik,Lopez,lopezalik401,M,426-83-4959,2005-06-26,Records manager,3585433717829519|02/29|JCB 16 digit,White,M,550000,AA,10
200,Marvin,Adams,adamsrvin413,M,488-05-7905,2008-01-18,Financial manager,4547978573752|09/22|VISA 19 digit,Asian,M,125000,DR,9
201,Amber,Gonzalez,gonzamber419,F,249-61-6488,1956-03-03,Designer industrial/product,4312933615534630142|04/25|VISA 16 digit,White,M,50000,HS,26
202,Lisa,James,jameslisa963,F,872-12-1246,2006-09-14,Research officer government,370068719529314|09/23|Maestro,Other,M,75000,BA,4
203,Frederick,Dawson,dawsorick848,M,204-08-8838,2003-04-19,Financial adviser,4983358307810619|08/23|JCB 16 digit,Latino,M,100000,HS,3
204,Brian,Sanders,sanderian278,M,454-25-4112,1961-07-17,Administrator charities/voluntary organisations,3511412385893709|01/29|VISA 13 digit,Latino,M,1000000,HS,15
205,Laura,Potter,potteaura310,F,567-97-1073,1990-08-10,Engineer manufacturing,36658630087370|10/31|VISA 13 digit,Other,M,600000,BA,11
206,Randall,Mahoney,mahondall633,M,271-18-0099,1908-08-29,Psychologist forensic,4588507112566407|05/27|JCB 16 digit,White,M,225000,BA,30
207,Gregory,Grant,grantgory854,M,367-38-9108,1931-09-16,Commercial horticulturist,4188438672007|03/27|Discover,Latino,M,1000000,HS,20
208,Steven,Stevens,steveeven665,M,895-68-8073,2006-12-14,IT consultant,4590246849547|08/23|JCB 15 digit,Other,S,900000,BA,17
209,Steven,Stevens,steveeven665,M,895-68-8073,2006-12-14,IT consultant,4590246849547|08/23|JCB 15 digit,Other,S,900000,BA,17
210,Mitchell,Sanders,sandehell323,M,757-08-1264,1991-08-16,Probation officer,630489762900|08/31|Discover,White,M,35000,BA,3
211,Mitchell,Sanders,sandehell323,M,757-08-1264,1991-08-16,Probation officer,630489762900|08/31|Discover,White,M,35000,BA,3
212,George,Holland,hollaorge756,M,388-72-4730,1977-04-07,Geologist engineering,371581713906550|06/28|VISA 16 digit,White,M,275000,AA,8
213,Kristina,Mills,millstina400,F,797-02-1555,1922-02-04,Art gallery manager,6011022901953479|09/29|JCB 16 digit,Other,M,600000,DR,23
214,Maria,Fox,foxaria326,F,382-74-3087,2011-10-15,Adult guidance worker,3559644419465988|06/26|JCB 16 digit,Other,U,25000,BA,43
215,Robert,Nicholson,nichobert077,M,653-49-3211,1909-10-04,Call centre manager,2268450950506675|10/24|VISA 13 digit,White,M,100000,BA,34
216,Robert,Nicholson,nichobert077,M,653-49-3211,1909-10-04,Call centre manager,2268450950506675|10/24|VISA 13 digit,White,M,100000,BA,34
217,Jessica,Moore,mooresica212,F,079-93-0984,1976-05-12,Psychotherapist child,4796256212001331|01/31|Mastercard,Black,S,175000,MA,5
218,Dylan,Flores,floreylan697,M,476-54-4497,1938-03-09,Fitness centre manager,370466960073463|04/31|VISA 16 digit,Latino,M,700000,MA,4
219,Anthony,Cruz,cruzhony980,M,222-78-7238,1947-12-13,Contracting civil engineer,30402081911317|11/26|VISA 13 digit,Asian,D,25000,DR,1
220,Brent,Frank,frankrent307,M,714-72-0897,1959-08-16,Equality and diversity officer,2393909694415186|11/26|VISA 16 digit,Other,M,450000,MA,5
221,Emma,Navarro,navaremma503,U,333-91-6984,1966-10-11,Horticulturist amenity,6011361887737724|02/30|JCB 15 digit,Asian,D,800000,MA,8
222,Eric,Hernandez,hernaeric543,M,168-60-5650,1947-11-18,Airline pilot,3596318874695836|10/22|Discover,White,M,175000,MA,37
223,Brian,Owens,owensrian245,M,768-72-6314,1916-05-30,Charity officer,4574091702581414951|12/25|VISA 16 digit,Other,S,1000000,DR,4
224,Robin,Michael,michaobin447,U,727-76-0934,2014-06-08,Engineer drilling,503857033289|09/24|Mastercard,Other,D,325000,AA,15
225,Robin,Michael,michaobin447,U,727-76-0934,2014-06-08,Engineer drilling,503857033289|09/24|Mastercard,Other,D,325000,AA,15
226,Brian,Neal,nealrian679,M,295-22-7222,1974-06-20,Fashion designer,349481741146098|06/28|JCB 15 digit,Asian,M,450000,MA,14
227,Joshua,Gomez,gomezshua953,M,387-31-9667,1953-08-31,Video editor,180074197929042|05/28|Mastercard,White,U,250000,HS,39
228,Andrew,Daugherty,daughdrew016,M,674-89-9593,2015-07-24,Geologist wellsite,6578183806111608|12/22|VISA 16 digit,White,M,600000,BA,14
229,Corey,Farrell,farreorey329,U,174-81-0422,1907-06-09,Fast food restaurant manager,379947892054342|05/23|JCB 16 digit,Black,M,100000,MA,10
230,Margaret,Evans,evansaret260,F,717-96-5660,1948-12-23,Bonds trader,4844025064657972042|08/30|VISA 16 digit,Other,M,225000,HS,25
231,Margaret,Evans,evansaret260,F,717-96-5660,1948-12-23,Bonds trader,4844025064657972042|08/30|VISA 16 digit,Other,M,225000,HS,25
232,Ronald,Gross,grossnald236,M,715-47-9608,1927-12-25,Office manager,378869050120122|04/25|Discover,Other,M,800000,DR,26
233,Cynthia,Wright,wrighthia054,F,316-29-6528,1961-06-06,Haematologist,30045918833293|04/29|Discover,Other,M,300000,MA,17
234,Michael,Cook,cookhael880,M,850-04-5485,2014-06-08,Clinical research associate,6596308541415554|05/25|JCB 16 digit,Indian,M,200000,HS,28
235,Samantha,White,whitentha408,F,359-83-6545,1970-02-26,Trade mark attorney,4546737817984214|05/25|JCB 16 digit,Other,M,325000,AA,41
236,Russell,Johnson,johnssell062,M,759-30-5770,2014-05-08,Banker,4766794647514797463|02/28|JCB 16 digit,Black,M,1000000,HS,40
237,Austin,Morrison,morristin166,M,214-27-8054,1947-01-07,Geneticist molecular,582693589100|12/30|Maestro,White,D,550000,DR,41
238,Jennifer,Williams,williifer061,F,812-57-4422,1942-04-27,Learning mentor,503860673089|03/31|VISA 19 digit,White,M,75000,AA,5
239,Caitlin,Hernandez,hernatlin107,F,197-41-1239,1999-11-29,Media planner,213158349711423|06/25|VISA 16 digit,Other,M,900000,DR,41
240,Shawna,Kelley,kelleawna877,F,648-78-0317,1962-03-17,Secretary/administrator,180043102623230|08/31|American Express,Asian,M,150000,BA,33
241,Jennifer,Henry,henryifer223,F,559-08-1929,1997-01-28,Surveyor building control,2242165688445977|10/30|VISA 16 digit,White,M,250000,BA,9
242,Emily,Kennedy,kennemily328,F,113-52-1039,2008-11-07,Engineer manufacturing,6511367579599582|06/29|American Express,Black,M,100000,HS,13
243,Emily,Kennedy,kennemily328,F,113-52-1039,2008-11-07,Engineer manufacturing,6511367579599582|06/29|American Express,Black,M,100000,HS,13
244,David,Martinez,martiavid292,M,889-32-7074,1916-10-24,Multimedia programmer,4136467535140|03/24|Discover,Asian,M,25000,BA,13
245,Craig,Pham,phamraig027,M,285-47-9324,1932-03-16,Magazine journalist,4906834887084256805|07/27|VISA 13 digit,Indian,M,200000,HS,4
246,April,Johnson,johnspril545,F,103-82-3740,1996-11-08,Location manager,344513230872555|05/31|VISA 16 digit,Indian,M,550000,DR,15
247,Paul,Carr,carrpaul821,M,560-87-5755,1956-12-02,Sports administrator,180064969370848|03/23|JCB 16 digit,Other,U,550000,AA,39
248,Amy,Gomez,gomezamy836,F,630-82-2740,2005-06-30,Special educational needs teacher,349522075511553|05/22|VISA 19 digit,Latino,M,75000,HS,26
249,Jeremy,Mueller,muellremy832,M,302-56-3739,1964-12-15,Civil Service fast streamer,4560664818183306977|06/23|Diners Club,Latino,M,100000,BA,36
250,Harold,Payne,paynerold392,U,124-34-8056,1922-12-12,Runner broadcasting/film/video,38324720651991|11/25|JCB 15 digit,Black,M,50000,DR,43
251,Harold,Payne,paynerold392,U,124-34-8056,1922-12-12,Runner broadcasting/film/video,38324720651991|11/25|JCB 15 digit,Black,M,50000,DR,43
252,Kevin,Booker,bookeevin578,M,710-78-0903,1950-07-20,Technical brewer,4887035949469692|06/31|JCB 15 digit,Other,S,50000,HS,26
253,Kevin,Booker,bookeevin578,M,710-78-0903,1950-07-20,Technical brewer,4887035949469692|06/31|JCB 15 digit,Other,S,50000,HS,26
254,Albert,Alvarez,alvarbert458,M,671-83-2172,1984-07-23,Scientist research (maths),30302593756004|11/22|Maestro,Other,D,225000,AA,26
255,Stephen,Walker,walkephen597,M,843-87-1172,1938-04-20,Engineer civil (consulting),3511172469889870|06/30|JCB 16 digit,Other,M,350000,MA,36
256,Michele,Cruz,cruzhele898,F,151-28-1556,1988-06-11,Administrator local government,6011701786623543|03/29|VISA 13 digit,Black,M,700000,MA,34
257,Mark,Turner,turnemark300,M,574-27-2589,1938-08-12,Applications developer,213179425295347|09/28|VISA 16 digit,Latino,M,50000,MA,8
258,Jessica,Wheeler,wheelsica522,F,570-85-3047,1959-09-01,Speech and language therapist,180085338888350|04/24|Discover,Black,M,275000,MA,6
259,Kendra,Foster,fostendra872,F,539-90-2895,1925-05-08,Materials engineer,4290936797241391|01/22|VISA 19 digit,Indian,M,225000,BA,36
260,Joseph,Gonzales,gonzaseph387,M,586-35-6509,1978-01-01,Planning and development surveyor,4031997965225081|02/23|American Express,White,M,550000,HS,2
261,William,Turner,turneliam722,M,070-27-7056,1928-07-07,Research officer government,2279146229429908|03/28|Maestro,Other,D,35000,AA,40
262,Kevin,Kelly,kellyevin386,M,535-26-4174,1958-02-20,Mental health nurse,4001318830774272554|09/27|American Express,Latino,M,100000,HS,39
263,Alejandro,Murray,murrandro487,M,431-61-8431,1990-07-24,Lobbyist,2388794967759248|05/28|VISA 16 digit,Asian,M,125000,AA,40
264,Brian,Richardson,richarian248,M,178-02-1363,2011-03-17,Community arts worker,30291328842256|09/28|VISA 16 digit,Indian,D,450000,MA,17
265,Brett,Cherry,cherrrett897,M,801-82-4980,1946-01-30,Charity fundraiser,2240634807451499|11/26|Discover,Latino,S,550000,BA,12
266,Mark,Thompson,thompmark749,U,724-65-2862,1927-01-18,Materials engineer,4263026129528|10/31|American Express,Black,M,175000,HS,16
267,Sharon,Lee,leearon402,F,075-92-3818,1969-01-30,Financial adviser,4819804111830954|07/22|JCB 16 digit,White,M,1000000,MA,39
268,Nathan,Smith,smiththan049,M,216-23-7969,1984-07-29,Metallurgist,676331503166|01/25|Mastercard,Indian,S,35000,HS,11
269,Nathan,Smith,smiththan049,M,216-23-7969,1984-07-29,Metallurgist,676331503166|01/25|Mastercard,Indian,S,35000,HS,11
270,Aaron,Williams,williaron295,M,870-76-2195,1911-08-07,Retail merchandiser,4052213779509841|02/22|VISA 16 digit,Indian,M,125000,MA,38
271,Jennifer,Castillo,castiifer980,F,730-77-1639,1963-02-17,Environmental health practitioner,30556345768654|11/27|Maestro,Asian,M,225000,MA,44
272,Christina,Gordon,gordotina542,F,298-37-0935,1912-08-28,Scientist water quality,374553209309612|05/22|JCB 16 digit,Black,S,500000,HS,20
273,Madison,Mcfarland,mcfarison503,U,805-12-1186,2001-10-26,Proofreader,3534532189097323|11/31|VISA 13 digit,Asian,M,50000,AA,38
274,Jasmine,Kim,kimmine573,U,443-72-0540,1972-02-26,Nurse learning disability,30055757551799|02/31|American Express,Indian,M,35000,DR,4
275,Mario,Sanchez,sanchario611,M,236-07-4068,1965-06-30,Geophysical data processor,3525663323867288|12/23|American Express,Latino,M,225000,HS,24
276,Zachary,Meyer,meyerhary532,M,849-40-9365,1947-06-23,Film/video editor,180085778593882|08/23|VISA 16 digit,Black,M,300000,HS,39
277,Matthew,Allen,allenthew384,M,614-68-6299,1987-12-01,Music tutor,375527742562779|10/27|VISA 16 digit,Latino,S,700000,BA,37
278,Anthony,Freeman,freemhony127,U,208-55-1998,1950-04-09,Chief Strategy Officer,213114252225554|07/27|VISA 19 digit,Indian,S,1000000,BA,14
279,Anthony,Freeman,freemhony127,U,208-55-1998,1950-04-09,Chief Strategy Officer,213114252225554|07/27|VISA 19 digit,Indian,S,1000000,BA,14
280,Ruth,Wang,wangruth060,U,826-75-1147,1975-12-23,Land,3535213431523270|05/22|VISA 16 digit,Asian,S,300000,HS,22
281,Joseph,Long,longseph355,M,682-54-0309,2020-04-17,Engineer drilling,30272380443159|08/27|JCB 15 digit,Black,M,550000,BA,9
282,Jacqueline,Turner,turneline414,F,515-80-8750,1961-04-13,TEFL teacher,4484197760950227672|03/31|Discover,Black,D,500000,HS,26
283,Jacqueline,Turner,turneline414,F,515-80-8750,1961-04-13,TEFL teacher,4484197760950227672|03/31|Discover,Black,D,500000,HS,26
284,Katherine,Harvey,harverine517,F,233-50-1295,1954-04-17,Biomedical scientist,4150886463141293|11/30|Maestro,Black,M,35000,MA,42
285,Jacob,Wood,woodacob957,M,830-74-0949,1950-02-21,Therapist horticultural,4801626568932649|06/29|Maestro,Other,M,100000,BA,12
286,Cindy,Lee,leeindy136,F,027-72-4934,1929-02-23,Food technologist,502047039115|04/31|VISA 19 digit,Black,M,700000,MA,30
287,Samuel,Castro,castrmuel243,M,644-89-3072,1908-11-27,Corporate investment banker,4135845632058|06/28|VISA 13 digit,Asian,S,400000,HS,10
288,Jason,Mckinney,mckinason215,M,813-64-4107,1965-02-13,Financial trader,370035550880817|11/27|Discover,Other,M,550000,BA,29
289,Daniel,Barker,barkeniel836,M,309-19-6580,2015-03-31,Community arts worker,347097232800456|02/29|JCB 16 digit,Other,M,300000,MA,16
290,Daniel,Barker,barkeniel836,M,309-19-6580,2015-03-31,Community arts worker,347097232800456|02/29|JCB 16 digit,Other,M,300000,MA,16
291,Mary,Hayes,hayesmary773,F,859-72-8212,2002-03-25,Editorial assistant,4673914590761490|12/31|American Express,Latino,M,25000,DR,5
292,Amanda,Griffin,griffanda324,F,219-14-2916,1993-04-30,Scientist clinical (histocompatibility and immunogenetics),4729017849810110|05/28|Discover,Other,M,450000,MA,11
293,Andrea,Simmons,simmodrea859,F,800-11-3213,1917-01-13,Building control surveyor,374374409890271|04/22|Maestro,Black,M,35000,MA,20
294,Terri,Levy,levyerri668,F,032-78-3691,1907-11-10,Estate manager/land agent,3504956834064311|03/22|Discover,Indian,D,325000,BA,36
295,Joel,Newton,newtojoel606,M,151-58-1148,1961-03-06,Human resources officer,2243557794133704|10/22|VISA 16 digit,Black,M,100000,BA,30
296,Sherri,Jones,joneserri335,F,313-95-4061,1919-06-09,Physiotherapist,30514984330724|02/28|Discover,Latino,M,275000,DR,38
297,Sabrina,Shaw,shawrina277,U,497-65-4798,1950-09-11,Buyer industrial,639057925468|04/28|JCB 16 digit,Latino,M,400000,BA,16
298,Cindy,Torres,torreindy345,F,892-53-1644,1937-09-09,Designer ceramics/pottery,378654260849201|09/29|Diners Club,Latino,D,200000,MA,21
299,Michael,Flowers,flowehael737,M,427-06-4819,1910-08-17,Scientist clinical (histocompatibility and immunogenetics),213135759374504|11/24|JCB 15 digit,Asian,M,75000,AA,40
300,Patrick,Davis,davisrick269,M,267-86-4588,2010-09-01,Engineer energy,4157129212829576|01/23|JCB 16 digit,Black,M,50000,HS,44
301,Brenda,Johnson,johnsenda959,F,121-08-0006,1943-12-11,Database administrator,213141528507978|10/25|Diners Club,Other,M,700000,HS,16
302,Eric,Brown,browneric278,M,276-02-7621,1947-06-30,Museum/gallery curator,4902604619109|03/28|VISA 19 digit,Other,M,300000,BA,30
303,Christopher,Howard,howarpher190,M,391-16-3820,1906-01-31,Jewellery designer,3515819843244794|07/23|Diners Club,Indian,M,35000,BA,28
304,Donna,Woods,woodsonna768,F,881-40-2693,1960-07-17,Health and safety adviser,4480259591856649|07/24|Diners Club,Indian,U,600000,BA,35
305,Bryan,Boyd,boydryan863,M,633-17-7082,1972-09-12,Dietitian,4316979029670466|12/23|VISA 19 digit,Indian,D,600000,AA,26
306,John,Taylor,taylojohn646,M,413-39-5501,2003-09-26,Leisure centre manager,3513698144656001|04/24|Discover,White,M,200000,MA,33
307,Bryan,Moreno,morenryan289,M,799-43-2789,1948-06-07,Administrator local government,3527896115080193|10/25|American Express,Indian,S,600000,MA,32
308,Denise,Nunez,nuneznise876,F,083-15-8205,1918-07-26,Sales professional IT,38334900765800|04/30|VISA 19 digit,White,M,350000,MA,32
309,Kelly,Wade,wadeelly209,F,372-90-4084,1933-09-09,Chiropractor,377484060276079|05/28|Maestro,Other,S,25000,BA,19
310,Kelly,Wade,wadeelly209,F,372-90-4084,1933-09-09,Chiropractor,377484060276079|05/28|Maestro,Other,S,25000,BA,19
311,Michael,Faulkner,faulkhael075,M,248-79-0540,1994-06-26,Meteorologist,4653747191817|12/25|JCB 16 digit,Black,M,900000,DR,32
312,Robert,Gonzales,gonzabert314,M,064-77-8403,1939-08-15,Chartered public finance accountant,344289408410979|06/27|Discover,Black,S,350000,MA,17
313,Robert,Gonzales,gonzabert314,M,064-77-8403,1939-08-15,Chartered public finance accountant,344289408410979|06/27|Discover,Black,S,350000,MA,17
314,Audrey,Fisher,fishedrey502,F,768-48-3104,1908-09-13,Academic librarian,569628320347|10/22|JCB 16 digit,Black,M,175000,HS,13
315,Michelle,Murphy,murphelle277,F,814-21-1890,1974-07-14,Financial controller,3515780610581539|02/30|JCB 16 digit,Other,M,700000,DR,42
316,Martha,Cortez,cortertha493,F,700-27-2569,1935-07-10,Environmental health practitioner,213124754508183|01/22|VISA 13 digit,White,M,175000,BA,38
317,Matthew,Smith,smiththew314,M,718-18-4854,1923-08-10,Surveyor planning and development,349970923048486|11/25|VISA 16 digit,Black,S,175000,AA,33
318,Timothy,Walker,walkeothy643,M,064-24-1226,2020-09-26,Museum/gallery conservator,3526239132510382|03/27|VISA 16 digit,Black,M,50000,MA,37
319,Timothy,Walker,walkeothy643,M,064-24-1226,2020-09-26,Museum/gallery conservator,3526239132510382|03/27|VISA 16 digit,Black,M,50000,MA,37
320,Matthew,Marsh,marshthew587,M,035-66-6246,1962-03-09,Adult guidance worker,6591867415391063|07/28|Diners Club,Black,D,500000,BA,14
321,Brian,Hicks,hicksrian822,U,291-09-0250,2007-06-13,Engineer maintenance,2297480915829149|01/24|JCB 16 digit,Other,M,250000,MA,8
322,Raymond,Mcgee,mcgeemond305,M,896-53-9757,1944-11-16,Commercial/residential surveyor,2232897060824807|02/31|JCB 16 digit,White,M,225000,BA,23
323,Joseph,Yang,yangseph096,M,618-94-1169,1924-09-02,Chiropodist,4341239864260801671|04/30|VISA 19 digit,Other,M,50000,HS,4
324,Ann,Washington,washiann864,F,451-98-5040,1988-03-20,Product designer,340852224417215|12/29|Diners Club,Other,M,300000,DR,30
325,Gabriel,Mack,mackriel865,M,854-36-0700,1960-10-20,Scientist research (medical),4190550665717787|07/22|Maestro,Asian,S,250000,BA,43
326,Jason,Barrera,barreason857,M,224-66-6119,1984-06-14,Jewellery designer,3550383518057219|10/30|Diners Club,White,M,800000,AA,39
327,Emily,James,jamesmily268,U,046-47-6179,1926-11-06,Multimedia programmer,3568193949959879|12/27|JCB 16 digit,Latino,M,35000,HS,19
328,Alfred,Jennings,jennifred255,M,353-47-0220,1924-10-03,Engineer maintenance (IT),4585607410024900791|05/31|Mastercard,Indian,S,400000,DR,6
329,David,Taylor,tayloavid599,M,231-92-9636,1954-02-25,Programmer multimedia,30584026289725|11/26|JCB 16 digit,Black,M,250000,MA,33
330,Janet,Everett,evereanet979,F,493-18-2813,1936-02-06,Insurance claims handler,502032437688|06/23|Maestro,White,M,75000,HS,5
331,Joseph,Mcgee,mcgeeseph351,M,598-65-8501,1986-03-24,Designer industrial/product,180042900516836|09/29|VISA 16 digit,Black,M,35000,HS,7
332,Steven,Collins,collieven012,M,484-45-2135,1944-06-26,Travel agency manager,213151031685617|02/28|American Express,Black,M,75000,HS,37
333,Debbie,Williamson,willibbie657,F,118-09-5227,1957-10-29,Secretary company,30352676260242|03/22|VISA 19 digit,White,M,300000,BA,29
334,Patricia,Lynch,lynchicia428,F,656-76-4006,1928-02-12,Further education lecturer,3534903308993124|05/28|VISA 19 digit,Other,D,600000,MA,12
335,Natalie,Moses,mosesalie711,F,687-32-7767,1954-06-01,Warehouse manager,501887885637|03/31|Discover,Black,M,275000,BA,14
336,Jacqueline,Simmons,simmoline518,U,681-92-8582,1931-08-20,Data scientist,578393516229|08/23|VISA 16 digit,Latino,M,550000,BA,38
337,Ryan,Steele,steelryan052,U,079-64-1079,1915-11-22,Podiatrist,342391813454162|07/25|Diners Club,Asian,M,700000,HS,2
338,James,Brown,brownames099,M,383-01-0869,1916-04-29,Biomedical scientist,3541810835551500|07/24|American Express,Latino,M,250000,AA,4
339,James,Brown,brownames099,M,383-01-0869,1916-04-29,Biomedical scientist,3541810835551500|07/24|American Express,Latino,M,250000,AA,4
